State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Event Type,Observation Count,Observation Percent,Completeness Indicator,Valid Day Count,Required Day Count,Exceptional Data Count,Null Data Count,Primary Exceedance Count,Secondary Exceedance Count,Certification Indicator,Num Obs Below MDL,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,1st Max DateTime,2nd Max Value,2nd Max DateTime,3rd Max Value,3rd Max DateTime,4th Max Value,4th Max DateTime,1st Max Non Overlapping Value,1st NO Max DateTime,2nd Max Non Overlapping Value,2nd NO Max DateTime,99th Percentile,98th Percentile,95th Percentile,90th Percentile,75th Percentile,50th Percentile,10th Percentile,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
6,25,1003,88101,1,32.79222,-115.56306,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,29,24,N,29,122,0,1,0.0,0.0,Certification not required,0,6.9,4.666139,23.2,2017-01-04 00:00,16.3,2017-02-03 00:00,12.9,2017-01-16 00:00,11.2,2017-01-22 00:00,,,,,23.2,23.2,16.3,12.9,8.4,6.0,2.4,El Centro-9th Street,"150 9TH ST., EL CENTRO",California,Imperial,El Centro,"El Centro, CA",2017-05-23
6,29,10,88101,1,35.385574,-119.015009,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,10,8,N,10,122,0,1,1.0,1.0,Certification not required,0,15.82,13.592792,46.4,2017-01-31 00:00,32.6,2017-01-28 00:00,18.3,2017-01-16 00:00,15.9,2017-01-25 00:00,,,,,46.4,46.4,46.4,46.4,18.3,10.4,6.2,Bakersfield-Golden/M St,"2820 M St., Bakersfield, CA 93301",California,Kern,Bakersfield,"Bakersfield, CA",2017-05-03
6,29,15,88101,1,35.62109,-117.67296,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2017,Micrograms/cubic meter (LC),No Events,11,18,N,11,61,0,6,0.0,0.0,Certification not required,0,3.109091,1.074667,4.9,2017-03-20 00:00,4.7,2017-01-07 00:00,4.0,2017-01-14 00:00,3.7,2017-01-31 00:00,,,,,4.9,4.9,4.9,4.7,4.0,2.9,2.0,Ridgecrest-California Ave,"100 WEST CALIFORNIA AVE, RIDGECREST, CA",California,Kern,Ridgecrest,"Bakersfield, CA",2017-05-23
6,29,16,88101,1,35.32292800000001,-118.999167,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,8,7,N,8,122,0,3,1.0,1.0,Certification not required,0,17.625,14.541541,43.7,2017-01-31 00:00,33.2,2017-01-28 00:00,20.9,2017-01-16 00:00,17.1,2017-01-04 00:00,,,,,43.7,43.7,43.7,43.7,33.2,17.1,1.0,Bakersfield-Airport (Planz),"410 E. PLANZ RD. BAKERSFIELD, CA  93307",California,Kern,Bakersfield,"Bakersfield, CA",2017-05-03
6,31,4,88101,1,36.10218,-119.566954,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,11,9,N,11,122,0,1,1.0,1.0,Certification not required,0,15.663636,13.370136,46.2,2017-01-31 00:00,26.3,2017-01-28 00:00,24.9,2017-01-27 00:00,21.2,2017-01-07 00:00,,,,,46.2,46.2,46.2,26.3,24.9,10.0,4.4,Corcoran-Patterson,1520 PATTERSON AVE.,California,Kings,Corcoran,"Hanford-Corcoran, CA",2017-05-03
6,39,2010,88101,1,36.953256,-120.034203,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,2,7,N,2,30,0,1,0.0,0.0,Certification not required,0,21.05,17.889802,33.7,2017-01-31 00:00,8.4,2017-01-07 00:00,,,,,,,,,33.7,33.7,33.7,33.7,33.7,33.7,8.4,Madera-City,28261 Avenue 14 Madera CA 93638,California,Madera,Madera,"Madera, CA",2017-05-03
6,47,2510,88101,1,37.308537,-120.480993,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,14,8,N,10,122,0,1,0.0,0.0,Certification not required,0,13.071429,9.055506,29.4,2017-01-29 00:00,24.4,2017-01-28 00:00,23.3,2017-01-30 00:00,21.2,2017-01-27 00:00,,,,,29.4,29.4,29.4,29.4,23.3,16.4,8.9,Merced-M Street,"2334 'M' ST. MERCED, CA",California,Merced,Merced,"Merced, CA",2017-05-03
6,57,5,88101,1,39.234331,-121.056591,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,6,10,N,6,61,0,0,0.0,0.0,Certification not required,0,2.583333,2.454723,5.9,2017-01-31 00:00,5.6,2017-01-01 00:00,1.0,2017-01-07 00:00,1.0,2017-01-13 00:00,,,,,5.9,5.9,5.9,5.9,5.6,1.0,1.0,Grass Valley-Litton Building,"200 LITTON DR.,  GRASS VALLEY, CA",California,Nevada,Grass Valley,"Truckee-Grass Valley, CA",2017-05-03
6,57,1001,88101,1,39.338504,-120.171291,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,9,7,N,9,122,0,2,0.0,0.0,Certification not required,0,8.688889,6.163896,18.5,2017-01-28 00:00,13.7,2017-01-25 00:00,11.9,2017-01-16 00:00,11.9,2017-01-31 00:00,,,,,18.5,18.5,18.5,18.5,11.9,9.2,1.0,Truckee-Fire Station,"FS-10049 DONNER PASS RD, TRUCKEE",California,Nevada,Truckee,"Truckee-Grass Valley, CA",2017-05-03
6,61,3,88101,1,38.935578,-121.100648,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2017,Micrograms/cubic meter (LC),No Events,90,25,N,90,365,0,0,0.0,0.0,Certification not required,0,3.018889,3.030812,15.0,2017-01-17 00:00,14.8,2017-01-16 00:00,9.1,2017-01-15 00:00,8.4,2017-01-14 00:00,,,,,15.0,14.8,8.0,6.6,4.5,2.6,-0.5,Auburn-Atwood,"11645 Atwood Street, Auburn",California,Placer,Auburn,"Sacramento--Roseville--Arden-Arcade, CA",2017-05-18
6,63,1006,88101,1,39.937099,-120.938821,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,31,8,N,31,365,0,0,0.0,0.0,Certification not required,0,14.2,7.058517,30.0,2017-01-29 00:00,27.8,2017-01-17 00:00,24.8,2017-01-16 00:00,23.5,2017-01-27 00:00,,,,,30.0,30.0,27.8,23.5,18.0,13.0,6.2,Quincy-N Church Street,"267 N. CHURCH ST., QUINCY, CA. 95971",California,Plumas,Quincy,,2017-05-03
6,67,6,88101,1,38.613779,-121.368014,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,27,7,N,27,365,0,4,0.0,0.0,Certification not required,0,10.225926,8.615888,25.3,2017-01-30 00:00,25.2,2017-01-15 00:00,24.3,2017-01-31 00:00,23.9,2017-01-29 00:00,,,,,25.3,25.3,25.2,24.3,19.7,6.9,2.1,Sacramento-Del Paso Manor,"DEL PASO-2701 AVALON DR, SACRAMENTO",California,Sacramento,Arden-Arcade,"Sacramento--Roseville--Arden-Arcade, CA",2017-05-03
6,67,10,88101,1,38.558228,-121.492981,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,10,8,N,10,122,0,1,0.0,0.0,Certification not required,0,8.15,6.514471,18.9,2017-01-31 00:00,16.9,2017-01-16 00:00,15.1,2017-01-28 00:00,7.8,2017-01-01 00:00,,,,,18.9,18.9,18.9,18.9,15.1,7.6,2.3,Sacramento-1309 T Street,"1309 T ST., SACRAMENTO, CA. 95814",California,Sacramento,Sacramento,"Sacramento--Roseville--Arden-Arcade, CA",2017-05-03
6,67,15,88101,1,38.593322,-121.503795,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,10,8,N,10,122,0,1,0.0,0.0,Certification not required,0,7.73,6.622528999999999,22.3,2017-01-31 00:00,15.4,2017-01-28 00:00,9.7,2017-01-25 00:00,8.6,2017-01-01 00:00,,,,,22.3,22.3,22.3,22.3,9.7,5.7,2.5,Sacramento-Bercut Drive,"100 Bercut Drive, Sacramento",California,Sacramento,Sacramento,"Sacramento--Roseville--Arden-Arcade, CA",2017-05-03
6,73,1,88101,1,32.631231,-117.059075,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,27,22,N,27,122,0,4,0.0,0.0,Certification not required,0,7.811111,3.041423,16.2,2017-03-18 00:00,13.2,2017-03-11 00:00,11.2,2017-01-16 00:00,10.9,2017-02-03 00:00,,,,,16.2,16.2,13.2,11.2,9.3,7.8,4.0,Chula Vista,"80 E. 'J' ST., CHULA VISTA",California,San Diego,Chula Vista,"San Diego-Carlsbad, CA",2017-05-23
6,73,1016,88101,1,32.845467,-117.123894,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,29,24,N,29,122,0,2,0.0,0.0,Certification not required,0,5.362069,2.1313,11.5,2017-03-17 00:00,8.4,2017-02-15 00:00,8.2,2017-01-16 00:00,8.2,2017-03-08 00:00,,,,,11.5,11.5,8.4,8.2,7.1,5.0,2.5,Kearny Villa Rd.,"6125A KEARNY VILLA RD., SAN DIEGO",California,San Diego,San Diego,"San Diego-Carlsbad, CA",2017-05-23
6,73,1022,88101,1,32.789561,-116.944222,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,87,24,N,87,365,0,3,0.0,0.0,Certification not required,0,8.066667,2.930341,15.6,2017-03-12 00:00,13.6,2017-01-28 00:00,13.4,2017-01-07 00:00,12.9,2017-01-17 00:00,,,,,15.6,13.6,12.7,12.0,10.3,7.9,4.4,El Cajon - Lexington Elementary School,533 First Street,California,San Diego,El Cajon,"San Diego-Carlsbad, CA",2017-05-23
6,79,2004,88101,1,35.02083,-120.56388,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2017,Micrograms/cubic meter (LC),No Events,31,8,N,31,365,0,0,0.0,0.0,Certification not required,0,3.816129,2.7096240000000003,10.4,2017-01-27 00:00,9.2,2017-01-28 00:00,7.3,2017-01-25 00:00,7.3,2017-01-30 00:00,,,,,10.4,10.4,9.2,7.3,5.9,3.4,0.8,Mesa2,"1300 GUADALUPE RD., NIPOMO, CA., 93444",California,San Luis Obispo,Nipomo,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",2017-04-25
6,79,2007,88101,1,35.03331,-120.584301,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2017,Micrograms/cubic meter (LC),No Events,31,8,N,31,365,0,0,0.0,0.0,Certification not required,0,7.167742,3.461444,13.8,2017-01-16 00:00,13.5,2017-01-28 00:00,12.6,2017-01-17 00:00,12.3,2017-01-27 00:00,,,,,13.8,13.8,13.5,12.3,9.3,7.2,3.0,Arroyo Grande CDF,"2391 Willow Road, Arroyo Grande, California",California,San Luis Obispo,Arroyo Grande,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",2017-05-20
6,83,2004,88101,1,34.63782,-120.4575,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2017,Micrograms/cubic meter (LC),No Events,2,1,N,2,365,0,0,0.0,0.0,Certification not required,0,5.5,0.141421,5.6,2017-01-02 00:00,5.4,2017-01-01 00:00,,,,,,,,,5.6,5.6,5.6,5.6,5.6,5.6,5.4,Lompoc H Street,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,"Santa Maria-Santa Barbara, CA",2017-05-17
6,83,2011,88101,1,34.44551,-119.8284,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2017,Micrograms/cubic meter (LC),No Events,31,8,N,31,365,0,0,0.0,0.0,Certification not required,0,5.309677,1.847585,8.2,2017-01-18 00:00,7.5,2017-01-17 00:00,7.5,2017-01-26 00:00,7.3,2017-01-06 00:00,,,,,8.2,8.2,7.5,7.3,6.9,5.7,3.1,Goleta,"380 N FAIRVIEW AVENUE, GOLETA",California,Santa Barbara,Goleta,"Santa Maria-Santa Barbara, CA",2017-05-12
6,85,5,88101,1,37.348497,-121.894898,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,17,14,N,17,122,0,3,0.0,0.0,Certification not required,0,7.358824,6.274358,23.7,2017-01-31 00:00,20.0,2017-01-28 00:00,13.8,2017-01-01 00:00,10.6,2017-01-13 00:00,,,,,23.7,23.7,23.7,20.0,8.0,4.9,2.8,San Jose - Jackson,158B JACKSON ST,California,Santa Clara,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",2017-03-29
6,89,4,88101,1,40.549985,-122.382011,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,5,8,N,5,61,0,1,0.0,0.0,Certification not required,0,7.26,4.144032,13.7,2017-01-31 00:00,7.5,2017-01-25 00:00,6.8,2017-01-01 00:00,6.1,2017-01-19 00:00,,,,,13.7,13.7,13.7,13.7,7.5,6.8,2.2,Redding - Health Department,"HLTH CTR-2630 BRESLAUER WAY, REDDING",California,Shasta,Redding,"Redding, CA",2017-05-03
6,93,2001,88101,1,41.726892,-122.633579,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,5,8,N,5,61,0,2,0.0,0.0,Certification not required,0,14.46,3.0459810000000003,19.2,2017-01-07 00:00,15.6,2017-01-31 00:00,13.4,2017-01-25 00:00,12.6,2017-01-16 00:00,,,,,19.2,19.2,19.2,19.2,15.6,13.4,11.5,Yreka,"530 FOOTHILL DR., YREKA",California,Siskiyou,Yreka,,2017-05-03
6,99,5,88101,1,37.641583,-120.994622,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,2,7,N,2,30,0,1,1.0,1.0,Certification not required,0,25.05,20.152543,39.3,2017-01-31 00:00,10.8,2017-01-07 00:00,,,,,,,,,39.3,39.3,39.3,39.3,39.3,39.3,10.8,Modesto-14th Street,"814 14TH ST., MODESTO",California,Stanislaus,Modesto,"Modesto, CA",2017-05-03
6,101,3,88101,1,39.138773,-121.618549,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,28,8,N,28,365,0,3,0.0,0.0,Certification not required,0,6.889286,6.423068,23.0,2017-01-17 00:00,20.0,2017-01-29 00:00,19.4,2017-01-15 00:00,17.4,2017-01-18 00:00,,,,,23.0,23.0,20.0,19.4,9.5,3.9,2.0,Yuba City,"773 ALMOND ST, YUBA CITY",California,Sutter,Yuba City,"Yuba City, CA",2017-05-03
6,107,2002,88101,1,36.332179,-119.291228,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,5,4,N,5,122,0,6,0.0,0.0,Certification not required,0,9.06,6.791023,20.8,2017-01-16 00:00,8.4,2017-01-13 00:00,6.8,2017-01-01 00:00,5.7,2017-01-04 00:00,,,,,20.8,20.8,20.8,20.8,8.4,6.8,3.6,Visalia-Church,"310 N CHURCH ST, VISALIA",California,Tulare,Visalia,"Visalia-Porterville, CA",2017-05-03
6,113,1003,88101,1,38.66121,-121.73269,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,6,10,N,6,61,0,0,0.0,0.0,Certification not required,0,6.133333,3.830231,12.6,2017-01-31 00:00,7.5,2017-01-25 00:00,7.3,2017-01-01 00:00,3.6,2017-01-07 00:00,,,,,12.6,12.6,12.6,12.6,7.5,7.3,2.2,Woodland-Gibson Road,"41929 E. GIBSON ROAD, WOODLAND",California,Yolo,Woodland,"Sacramento--Roseville--Arden-Arcade, CA",2017-05-03
8,5,5,88101,1,39.604399,-105.019526,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,27,22,N,27,122,0,0,0.0,0.0,Certification not required,0,5.451852,4.549503,20.3,2017-01-13 00:00,18.4,2017-01-04 00:00,11.6,2017-01-07 00:00,7.1,2017-01-16 00:00,,,,,20.3,20.3,18.4,11.6,6.7,3.9,2.4,Arapahoe Community College,6190 S. SANTA FE DR.,Colorado,Arapahoe,Littleton,"Denver-Aurora-Lakewood, CO",2017-05-20
8,13,3,88101,1,40.164576,-105.100856,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,25,20,N,24,122,0,3,0.0,0.0,Certification not required,0,6.247999999999998,4.923593,21.3,2017-01-13 00:00,18.6,2017-01-07 00:00,13.0,2017-01-19 00:00,9.2,2017-01-04 00:00,,,,,21.3,21.3,18.6,13.0,8.5,4.7,2.2,LONGMONT - MUNICIPAL BLDG,350 KIMBARK ST.,Colorado,Boulder,Longmont,"Boulder, CO",2017-05-20
8,13,12,88101,1,40.021097,-105.263382,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,27,22,N,27,122,0,0,0.0,0.0,Certification not required,0,5.4481480000000015,4.650837,19.4,2017-01-13 00:00,17.4,2017-01-07 00:00,12.2,2017-01-01 00:00,11.5,2017-01-04 00:00,,,,,19.4,19.4,17.4,12.2,6.3,4.2,1.5,BOULDER CHAMBER OF COMMERCE,2440 PEARL ST.,Colorado,Boulder,Boulder,"Boulder, CO",2017-05-20
8,31,2,88101,1,39.751184,-104.987625,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,78,21,N,78,365,0,0,0.0,0.0,Certification not required,0,6.705128,5.178224,26.2,2017-01-14 00:00,25.8,2017-01-15 00:00,23.4,2017-01-13 00:00,16.4,2017-03-22 00:00,,,,,26.2,25.8,16.4,14.1,8.1,4.9,2.7,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,"Denver-Aurora-Lakewood, CO",2017-05-20
8,31,26,88101,1,39.77949,-105.00518,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,27,22,N,27,122,0,0,0.0,0.0,Certification not required,0,6.277778,4.801949,21.2,2017-01-13 00:00,17.2,2017-01-01 00:00,13.7,2017-01-04 00:00,13.4,2017-01-07 00:00,,,,,21.2,21.2,17.2,13.7,7.6,4.3,2.8,La Casa,4545 Navajo St.,Colorado,Denver,,"Denver-Aurora-Lakewood, CO",2017-05-20
8,31,27,88101,1,39.73217,-105.0153,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,13,21,N,13,61,0,0,0.0,0.0,Certification not required,0,8.923077000000003,4.471792,18.2,2017-01-01 00:00,16.6,2017-01-07 00:00,12.3,2017-01-16 00:00,11.3,2017-01-19 00:00,,,,,18.2,18.2,18.2,16.6,11.3,7.5,5.1,I-25,971 Yuma Street,Colorado,Denver,Denver,"Denver-Aurora-Lakewood, CO",2017-05-20
8,35,4,88101,1,39.534488,-105.070358,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,27,22,N,27,122,0,0,0.0,0.0,Certification not required,0,4.7481480000000005,4.333444999999998,18.5,2017-01-04 00:00,18.2,2017-01-13 00:00,9.0,2017-01-07 00:00,7.5,2017-03-23 00:00,,,,,18.5,18.5,18.2,9.0,5.4,3.4,1.7,Chatfield State Park,11500 N. Roxborough Park Rd.,Colorado,Douglas,Roxborough Park,"Denver-Aurora-Lakewood, CO",2017-05-20
8,67,7003,88101,1,37.10258,-107.870219,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,8,13,N,8,61,0,0,0.0,0.0,Certification not required,0,2.825,1.229111,4.5,2017-01-31 00:00,4.3,2017-01-19 00:00,3.8,2017-03-20 00:00,2.5,2017-01-07 00:00,,,,,4.5,4.5,4.5,4.5,4.3,2.5,1.2,SITE IS LOCATED ON THE EASTERN RIM OF THE ANIMAS RIVER VALLEY.,7571 HWY. 5505,Colorado,La Plata,,"Durango, CO",2017-04-21
8,101,15,88101,1,38.276099,-104.597613,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,26,21,N,26,122,0,1,0.0,0.0,Certification not required,0,4.980769,4.017663,20.3,2017-03-23 00:00,14.7,2017-01-13 00:00,6.7,2017-01-04 00:00,6.5,2017-01-16 00:00,,,,,20.3,20.3,14.7,6.7,5.1,4.2,2.1,Pueblo - Fountain School,925 N. GLENDALE AVE.,Colorado,Pueblo,Pueblo,"Pueblo, CO",2017-05-20
8,103,6,88101,1,40.086944,-108.761389,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2017,Micrograms/cubic meter (LC),No Events,86,24,N,86,365,0,0,0.0,0.0,Certification not required,0,6.77907,2.817805,14.2,2017-01-19 00:00,14.2,2017-01-30 00:00,14.2,2017-02-04 00:00,13.2,2017-01-20 00:00,,,,,14.2,14.2,13.2,11.0,7.8,6.3,3.9,"Rangely, Golf Course","Rangely Colorado, Golf Course",Colorado,Rio Blanco,Rangely,,2017-05-25
8,123,8,88101,1,40.209387,-104.82405,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,26,20,N,25,122,0,1,0.0,0.0,Certification not required,0,6.161538,3.900777,16.0,2017-01-01 00:00,15.7,2017-01-13 00:00,13.7,2017-03-23 00:00,9.6,2017-01-19 00:00,,,,,16.0,16.0,15.7,13.7,7.2,5.6,2.5,Platteville - Middle School,1004 MAIN ST.,Colorado,Weld,Platteville,"Greeley, CO",2017-05-20
10,1,2,88101,1,38.986672,-75.5568,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,29,24,N,29,122,0,1,0.0,0.0,Certification not required,0,6.017241,3.152671,13.7,2017-01-16 00:00,12.8,2017-02-06 00:00,11.2,2017-02-12 00:00,9.7,2017-01-07 00:00,,,,,13.7,13.7,12.8,11.2,8.2,5.2,2.6,PROPERTY OF KILLENS POND STATE PARK; BEHIND FARM BUILDINGS,"STATE ROAD 384, KILLENS POND RD",Delaware,Kent,,"Dover, DE",2017-05-10
10,1,3,88101,1,39.155,-75.518056,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,30,24,N,29,122,0,2,0.0,0.0,Certification not required,0,6.283333,3.118917,14.6,2017-02-06 00:00,13.3,2017-01-16 00:00,11.2,2017-02-18 00:00,10.3,2017-02-12 00:00,,,,,14.6,14.6,13.3,11.2,7.8,5.8,2.9,PLATFORM IN FIELD BEHIND DELAWARE FED. CREDIT UNION BLDG,WATER ST. DOVER,Delaware,Kent,Dover,"Dover, DE",2017-05-10
10,3,1003,88101,1,39.761111,-75.49194399999998,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,30,25,N,30,122,0,0,0.0,0.0,Certification not required,0,6.846667,3.807591,17.7,2017-02-06 00:00,16.0,2017-01-16 00:00,11.7,2017-02-18 00:00,11.4,2017-02-12 00:00,,,,,17.7,17.7,16.0,11.7,8.8,6.4,2.6,Bellefonte River Road Park,"RIVER ROAD PARK, BELLEFONTE",Delaware,New Castle,,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2017-05-10
